xSize,tSize,Solution,Analytic,Error,Time
14,70,0.984231,0.549089,0.792478,0.0275169
14,71,0.984352,0.549089,0.792699,0.0267592
14,72,0.984469,0.549089,0.792913,0.0309726
14,73,0.984584,0.549089,0.793121,0.0306419
14,74,0.984695,0.549089,0.793324,0.0297697
14,75,0.984803,0.549089,0.793521,0.0303772
14,76,0.984909,0.549089,0.793713,0.0290106
14,77,0.985011,0.549089,0.7939,0.030242
14,78,0.985111,0.549089,0.794082,0.0306822
14,79,0.985209,0.549089,0.79426,0.0340678
14,80,0.985304,0.549089,0.794432,0.0332983
14,81,0.985396,0.549089,0.794601,0.0315302
14,82,0.985487,0.549089,0.794765,0.0323553
14,83,0.985575,0.549089,0.794926,0.0332024
14,84,0.985661,0.549089,0.795082,0.0336125
14,85,0.985745,0.549089,0.795235,0.0370971
14,86,0.985826,0.549089,0.795384,0.0294841
14,87,0.985907,0.549089,0.79553,0.0297552
14,88,0.985985,0.549089,0.795673,0.0306917
14,89,0.986061,0.549089,0.795812,0.0300251
14,90,0.986136,0.549089,0.795948,0.0342451
14,91,0.986209,0.549089,0.796081,0.0376754
14,92,0.98628,0.549089,0.796211,0.0362662
14,93,0.98635,0.549089,0.796338,0.0582026
14,94,0.986419,0.549089,0.796463,0.0406127
14,95,0.986485,0.549089,0.796585,0.0476572
14,96,0.986551,0.549089,0.796704,0.0457075
14,97,0.986615,0.549089,0.796821,0.0420504
14,98,0.986678,0.549089,0.796935,0.0386777
14,99,0.986739,0.549089,0.797047,0.0392695
14,100,0.9868,0.549089,0.797157,0.0377999
15,10,0.934478,0.553122,0.689461,0.0078799
15,11,0.94103,0.553122,0.701306,0.0076224
15,12,0.946391,0.553122,0.710999,0.0100516
15,13,0.950859,0.553122,0.719075,0.0087383
15,14,0.954639,0.553122,0.725909,0.0078434
15,15,0.957879,0.553122,0.731767,0.0075118
15,16,0.960687,0.553122,0.736844,0.0066525
15,17,0.963144,0.553122,0.741286,0.0079585
15,18,0.965312,0.553122,0.745206,0.0082879
15,19,0.967239,0.553122,0.74869,0.0095413
15,20,0.968963,0.553122,0.751807,0.0114538
15,21,0.970515,0.553122,0.754613,0.01023
15,22,0.971919,0.553122,0.757151,0.0106171
15,23,0.973196,0.553122,0.759459,0.0110393
15,24,0.974361,0.553122,0.761566,0.0116339
15,25,0.975429,0.553122,0.763497,0.011759
15,26,0.976412,0.553122,0.765274,0.0109476
15,27,0.977319,0.553122,0.766914,0.0116707
15,28,0.978159,0.553122,0.768433,0.0127866
15,29,0.978939,0.553122,0.769843,0.0144677
15,30,0.979666,0.553122,0.771156,0.0160776
15,31,0.980343,0.553122,0.772381,0.0192739
15,32,0.980978,0.553122,0.773528,0.0188633
15,33,0.981572,0.553122,0.774602,0.0160873
15,34,0.98213,0.553122,0.775612,0.0175037
15,35,0.982656,0.553122,0.776562,0.0234824
15,36,0.983152,0.553122,0.777458,0.0167409
15,37,0.98362,0.553122,0.778304,0.0216888
15,38,0.984062,0.553122,0.779105,0.0173582
15,39,0.984482,0.553122,0.779863,0.0186288
15,40,0.98488,0.553122,0.780582,0.021536
15,41,0.985258,0.553122,0.781266,0.0194102
15,42,0.985617,0.553122,0.781916,0.0227688
15,43,0.98596,0.553122,0.782535,0.0195238
15,44,0.986286,0.553122,0.783125,0.0213486
